Sale-Key,City-Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
201522,72646,0,0,181,1/13/2016,1/14/2016,163,62161,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
201988,112229,0,0,200,1/15/2016,1/16/2016,158,62305,DBA joke mug - you might be a DBA if (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
207399,112081,0,0,179,2/17/2016,2/18/2016,19,64019,"Developer joke mug - (hip, hip, array) (Black)",Each,4,13,15,52,7.8,34,59.8,4,0,11
209503,112381,0,0,187,2/26/2016,2/27/2016,158,64687,Developer joke mug - that's a hardware problem (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
213070,111992,0,0,173,3/18/2016,3/19/2016,167,65815,Developer joke mug - a foo walks into a bar (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
215952,112897,0,0,191,3/31/2016,4/1/2016,170,66695,DBA joke mug - two types of DBAs (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
216704,112063,0,0,195,4/6/2016,4/7/2016,152,66934,DBA joke mug - I will get you in order (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
217569,107607,0,0,186,4/9/2016,4/10/2016,163,67201,Developer joke mug - fun was unexpected at this time (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
217662,72709,0,0,185,4/11/2016,4/12/2016,165,67233,Developer joke mug - fun was unexpected at this time (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
219065,109634,0,0,193,4/16/2016,4/17/2016,152,67672,DBA joke mug - SELECT caffeine FROM mug (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
219388,112381,0,0,173,4/18/2016,4/19/2016,163,67770,Developer joke mug - a foo walks into a bar (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
222220,108137,0,0,168,5/3/2016,5/4/2016,152,68659,IT joke mug - keyboard not found … press F1 to continue (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
223274,112167,0,0,185,5/6/2016,5/7/2016,168,68976,Developer joke mug - fun was unexpected at this time (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
224874,72709,0,0,185,5/14/2016,5/15/2016,165,69465,Developer joke mug - fun was unexpected at this time (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
224889,72610,0,0,190,5/14/2016,5/15/2016,170,69470,Developer joke mug - Oct 31 = Dec 25 (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
226670,72761,0,0,189,5/24/2016,5/25/2016,168,70018,Developer joke mug - Oct 31 = Dec 25 (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
227555,112330,0,0,199,5/27/2016,5/28/2016,161,70292,DBA joke mug - you might be a DBA if (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
199438,108881,0,0,16,1/5/2016,1/6/2016,150,61517,Tape dispenser (Red),Each,20,32,15,640,96,300,736,20,0,11
199580,107623,0,0,17,1/5/2016,1/6/2016,163,61558,Tape dispenser (Black),Each,30,32,15,960,144,450,1104,30,0,11
201618,112897,0,0,15,1/14/2016,1/15/2016,129,62198,Tape dispenser (Blue),Each,20,32,15,640,96,300,736,20,0,11
210471,72894,0,0,15,3/2/2016,3/3/2016,150,64995,Tape dispenser (Blue),Each,80,32,15,2560,384,1200,2944,80,0,11
210988,112381,0,0,49,3/4/2016,3/5/2016,161,65158,32 mm Anti static bubble wrap (Blue) 10m,Each,50,32,15,1600,240,800,1840,50,0,11
213252,112167,0,0,49,3/21/2016,3/22/2016,19,65872,32 mm Anti static bubble wrap (Blue) 10m,Each,80,32,15,2560,384,1280,2944,80,0,11
213674,72894,0,0,15,3/22/2016,3/23/2016,158,66000,Tape dispenser (Blue),Each,90,32,15,2880,432,1350,3312,90,0,11
215983,107623,0,0,15,3/31/2016,4/1/2016,170,66704,Tape dispenser (Blue),Each,90,32,15,2880,432,1350,3312,90,0,11
217287,72610,0,0,15,4/8/2016,4/9/2016,172,67115,Tape dispenser (Blue),Each,40,32,15,1280,192,600,1472,40,0,11
219073,112081,0,0,16,4/18/2016,4/19/2016,152,67675,Tape dispenser (Red),Each,90,32,15,2880,432,1350,3312,90,0,11
224872,72709,0,0,15,5/14/2016,5/15/2016,165,69465,Tape dispenser (Blue),Each,70,32,15,2240,336,1050,2576,70,0,11
225606,112330,0,0,16,5/19/2016,5/20/2016,163,69691,Tape dispenser (Red),Each,20,32,15,640,96,300,736,20,0,11
227551,112330,0,0,15,5/27/2016,5/28/2016,161,70292,Tape dispenser (Blue),Each,90,32,15,2880,432,1350,3312,90,0,11
204072,72125,0,0,210,1/27/2016,1/28/2016,150,62967,USB food flash drive - chocolate bar,Each,5,32,15,160,24,100,184,5,0,11
205397,108770,0,0,95,2/4/2016,2/5/2016,152,63373,Ogre battery-powered slippers (Green) XL,Each,5,32,15,160,24,117.5,184,5,0,11
213013,112081,0,0,214,3/18/2016,3/19/2016,155,65802,USB food flash drive - hot dog,Each,5,32,15,160,24,100,184,5,0,11
218311,107623,0,0,215,4/14/2016,4/15/2016,163,67443,USB food flash drive - hamburger,Each,5,32,15,160,24,100,184,5,0,11
221449,111992,0,0,207,4/28/2016,4/29/2016,172,68426,USB food flash drive - shrimp cocktail,Each,5,32,15,160,24,100,184,5,0,11
221450,111992,0,0,211,4/28/2016,4/29/2016,172,68426,USB food flash drive - banana,Each,5,32,15,160,24,100,184,5,0,11
222968,108881,0,0,91,5/5/2016,5/6/2016,161,68882,Plush shark slippers (Gray) XL,Each,5,32,15,160,24,117.5,184,5,0,11
225829,72761,0,0,213,5/19/2016,5/20/2016,165,69758,USB food flash drive - pizza slice,Each,5,32,15,160,24,100,184,5,0,11
226098,108294,0,0,206,5/20/2016,5/21/2016,170,69836,USB food flash drive - fortune cookie,Each,5,32,15,160,24,100,184,5,0,11
202178,72646,0,0,94,1/16/2016,1/17/2016,155,62364,Plush shark slippers (Gray) S,Each,5,32,15,160,24,120,184,5,0,11
205527,107607,0,0,88,2/4/2016,2/5/2016,151,63416,Furry gorilla with big eyes slippers (Black) L,Each,5,32,15,160,24,120,184,5,0,11
208436,72646,0,0,85,2/23/2016,2/24/2016,155,64349,Animal with big feet slippers (Brown) M,Each,5,32,15,160,24,120,184,5,0,11
217277,112081,0,0,84,4/8/2016,4/9/2016,152,67112,Animal with big feet slippers (Brown) L,Each,5,32,15,160,24,120,184,5,0,11
220047,112063,0,0,90,4/21/2016,4/22/2016,152,67987,Furry gorilla with big eyes slippers (Black) S,Each,5,32,15,160,24,120,184,5,0,11
223552,108137,0,0,102,5/9/2016,5/10/2016,171,69066,Dinosaur battery-powered slippers (Green) S,Each,5,32,15,160,24,120,184,5,0,11
217764,108770,0,0,91,4/11/2016,4/12/2016,163,67266,Plush shark slippers (Gray) XL,Each,2,32,15,64,9.6,47,73.6,2,0,11
219143,111993,0,0,215,4/18/2016,4/19/2016,165,67699,USB food flash drive - hamburger,Each,2,32,15,64,9.6,40,73.6,2,0,11
224994,108881,0,0,91,5/16/2016,5/17/2016,163,69507,Plush shark slippers (Gray) XL,Each,2,32,15,64,9.6,47,73.6,2,0,11
199467,107558,0,0,85,1/5/2016,1/6/2016,129,61526,Animal with big feet slippers (Brown) M,Each,2,32,15,64,9.6,48,73.6,2,0,11
199994,108770,0,0,97,1/6/2016,1/7/2016,19,61693,Ogre battery-powered slippers (Green) M,Each,2,32,15,64,9.6,48,73.6,2,0,11
201141,111992,0,0,89,1/12/2016,1/13/2016,151,62047,Furry gorilla with big eyes slippers (Black) M,Each,2,32,15,64,9.6,48,73.6,2,0,11
208635,72709,0,0,84,2/24/2016,2/25/2016,152,64412,Animal with big feet slippers (Brown) L,Each,2,32,15,64,9.6,48,73.6,2,0,11
211366,108137,0,0,100,3/8/2016,3/9/2016,158,65280,Dinosaur battery-powered slippers (Green) L,Each,2,32,15,64,9.6,48,73.6,2,0,11
212909,112381,0,0,85,3/17/2016,3/18/2016,167,65766,Animal with big feet slippers (Brown) M,Each,2,32,15,64,9.6,48,73.6,2,0,11
213638,109634,0,0,96,3/22/2016,3/23/2016,163,65989,Ogre battery-powered slippers (Green) L,Each,2,32,15,64,9.6,48,73.6,2,0,11
214943,112229,0,0,85,3/28/2016,3/29/2016,171,66382,Animal with big feet slippers (Brown) M,Each,2,32,15,64,9.6,48,73.6,2,0,11
215365,112063,0,0,88,3/29/2016,3/30/2016,170,66511,Furry gorilla with big eyes slippers (Black) L,Each,2,32,15,64,9.6,48,73.6,2,0,11
215604,72709,0,0,98,3/30/2016,3/31/2016,161,66589,Ogre battery-powered slippers (Green) S,Each,2,32,15,64,9.6,48,73.6,2,0,11
225233,107721,0,0,97,5/17/2016,5/18/2016,158,69578,Ogre battery-powered slippers (Green) M,Each,2,32,15,64,9.6,48,73.6,2,0,11
225310,107607,0,0,94,5/17/2016,5/18/2016,158,69598,Plush shark slippers (Gray) S,Each,2,32,15,64,9.6,48,73.6,2,0,11
204300,72709,0,0,214,1/28/2016,1/29/2016,161,63037,USB food flash drive - hot dog,Each,6,32,15,192,28.8,120,220.8,6,0,11
212882,66176,0,0,211,3/17/2016,3/18/2016,165,65758,USB food flash drive - banana,Each,6,32,15,192,28.8,120,220.8,6,0,11
217403,108294,0,0,87,4/8/2016,4/9/2016,158,67151,Furry gorilla with big eyes slippers (Black) XL,Each,6,32,15,192,28.8,141,220.8,6,0,11
217987,112167,0,0,99,4/12/2016,4/13/2016,172,67334,Dinosaur battery-powered slippers (Green) XL,Each,6,32,15,192,28.8,141,220.8,6,0,11
221740,107623,0,0,213,4/29/2016,4/30/2016,19,68515,USB food flash drive - pizza slice,Each,6,32,15,192,28.8,120,220.8,6,0,11
199175,112381,0,0,96,1/4/2016,1/5/2016,158,61436,Ogre battery-powered slippers (Green) L,Each,6,32,15,192,28.8,144,220.8,6,0,11
202181,72646,0,0,92,1/16/2016,1/17/2016,155,62364,Plush shark slippers (Gray) L,Each,6,32,15,192,28.8,144,220.8,6,0,11
208645,72125,0,0,86,2/24/2016,2/25/2016,150,64416,Animal with big feet slippers (Brown) S,Each,6,32,15,192,28.8,144,220.8,6,0,11
215984,107623,0,0,94,3/31/2016,4/1/2016,170,66704,Plush shark slippers (Gray) S,Each,6,32,15,192,28.8,144,220.8,6,0,11
222967,108881,0,0,85,5/5/2016,5/6/2016,161,68882,Animal with big feet slippers (Brown) M,Each,6,32,15,192,28.8,144,220.8,6,0,11
201840,107721,0,0,215,1/15/2016,1/16/2016,161,62263,USB food flash drive - hamburger,Each,9,32,15,288,43.2,180,331.2,9,0,11
202239,113033,0,0,206,1/18/2016,1/19/2016,155,62384,USB food flash drive - fortune cookie,Each,9,32,15,288,43.2,180,331.2,9,0,11
203013,112081,0,0,214,1/21/2016,1/22/2016,163,62628,USB food flash drive - hot dog,Each,9,32,15,288,43.2,180,331.2,9,0,11
208849,111993,0,0,91,2/24/2016,2/25/2016,158,64478,Plush shark slippers (Gray) XL,Each,9,32,15,288,43.2,211.5,331.2,9,0,11
211653,72646,0,0,95,3/9/2016,3/10/2016,161,65369,Ogre battery-powered slippers (Green) XL,Each,9,32,15,288,43.2,211.5,331.2,9,0,11
219877,112167,0,0,208,4/21/2016,4/22/2016,163,67935,USB food flash drive - donut,Each,9,32,15,288,43.2,180,331.2,9,0,11
223782,111993,0,0,207,5/10/2016,5/11/2016,174,69136,USB food flash drive - shrimp cocktail,Each,9,32,15,288,43.2,180,331.2,9,0,11
224416,112381,0,0,215,5/12/2016,5/13/2016,165,69334,USB food flash drive - hamburger,Each,9,32,15,288,43.2,180,331.2,9,0,11
225844,112330,0,0,87,5/19/2016,5/20/2016,168,69762,Furry gorilla with big eyes slippers (Black) XL,Each,9,32,15,288,43.2,211.5,331.2,9,0,11
227344,72610,0,0,87,5/27/2016,5/28/2016,174,70228,Furry gorilla with big eyes slippers (Black) XL,Each,9,32,15,288,43.2,211.5,331.2,9,0,11
227903,72894,0,0,99,5/30/2016,5/31/2016,168,70404,Dinosaur battery-powered slippers (Green) XL,Each,9,32,15,288,43.2,211.5,331.2,9,0,11
201819,72646,0,0,101,1/15/2016,1/16/2016,151,62256,Dinosaur battery-powered slippers (Green) M,Each,9,32,15,288,43.2,216,331.2,9,0,11
202566,115533,0,0,101,1/19/2016,1/20/2016,155,62491,Dinosaur battery-powered slippers (Green) M,Each,9,32,15,288,43.2,216,331.2,9,0,11
207398,112081,0,0,85,2/17/2016,2/18/2016,19,64019,Animal with big feet slippers (Brown) M,Each,9,32,15,288,43.2,216,331.2,9,0,11
208864,112081,0,0,86,2/24/2016,2/25/2016,163,64483,Animal with big feet slippers (Brown) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
213460,108137,0,0,89,3/21/2016,3/22/2016,170,65933,Furry gorilla with big eyes slippers (Black) M,Each,9,32,15,288,43.2,216,331.2,9,0,11
219463,107607,0,0,96,4/19/2016,4/20/2016,172,67796,Ogre battery-powered slippers (Green) L,Each,9,32,15,288,43.2,216,331.2,9,0,11
222036,107623,0,0,90,5/2/2016,5/3/2016,163,68606,Furry gorilla with big eyes slippers (Black) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
222716,108294,0,0,96,5/5/2016,5/6/2016,168,68811,Ogre battery-powered slippers (Green) L,Each,9,32,15,288,43.2,216,331.2,9,0,11
223795,112167,0,0,86,5/10/2016,5/11/2016,168,69140,Animal with big feet slippers (Brown) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
223888,115533,0,0,98,5/10/2016,5/11/2016,174,69168,Ogre battery-powered slippers (Green) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
224398,72125,0,0,98,5/12/2016,5/13/2016,161,69330,Ogre battery-powered slippers (Green) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
202458,115533,0,0,85,1/18/2016,1/19/2016,143,62451,Animal with big feet slippers (Brown) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
205539,111993,0,0,93,2/4/2016,2/5/2016,129,63420,Plush shark slippers (Gray) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
206609,108137,0,0,94,2/12/2016,2/13/2016,161,63772,Plush shark slippers (Gray) S,Each,1,32,15,32,4.8,24,36.8,1,0,11
213771,112063,0,0,101,3/22/2016,3/23/2016,168,66027,Dinosaur battery-powered slippers (Green) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
214287,107623,0,0,88,3/23/2016,3/24/2016,19,66177,Furry gorilla with big eyes slippers (Black) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
215696,108137,0,0,94,3/31/2016,4/1/2016,158,66616,Plush shark slippers (Gray) S,Each,1,32,15,32,4.8,24,36.8,1,0,11
220188,112229,0,0,89,4/22/2016,4/23/2016,171,68033,Furry gorilla with big eyes slippers (Black) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
202475,107607,0,0,209,1/18/2016,1/19/2016,155,62456,USB food flash drive - cookie,Each,1,32,15,32,4.8,20,36.8,1,0,11
206142,107607,0,0,214,2/9/2016,2/10/2016,158,63621,USB food flash drive - hot dog,Each,1,32,15,32,4.8,20,36.8,1,0,11
217350,113033,0,0,207,4/8/2016,4/9/2016,165,67135,USB food flash drive - shrimp cocktail,Each,1,32,15,32,4.8,20,36.8,1,0,11
219681,109634,0,0,211,4/19/2016,4/20/2016,19,67865,USB food flash drive - banana,Each,1,32,15,32,4.8,20,36.8,1,0,11
220154,111992,0,0,210,4/22/2016,4/23/2016,165,68023,USB food flash drive - chocolate bar,Each,1,32,15,32,4.8,20,36.8,1,0,11
201818,72646,0,0,216,1/15/2016,1/16/2016,151,62256,USB food flash drive - sushi roll,Each,7,32,15,224,33.6,140,257.6,7,0,11
201910,111993,0,0,83,1/15/2016,1/16/2016,129,62285,Animal with big feet slippers (Brown) XL,Each,7,32,15,224,33.6,164.5,257.6,7,0,11
208227,107623,0,0,87,2/22/2016,2/23/2016,19,64284,Furry gorilla with big eyes slippers (Black) XL,Each,7,32,15,224,33.6,164.5,257.6,7,0,11
208831,108881,0,0,208,2/24/2016,2/25/2016,158,64472,USB food flash drive - donut,Each,7,32,15,224,33.6,140,257.6,7,0,11
213288,72894,0,0,87,3/21/2016,3/22/2016,170,65882,Furry gorilla with big eyes slippers (Black) XL,Each,7,32,15,224,33.6,164.5,257.6,7,0,11
224995,108881,0,0,211,5/16/2016,5/17/2016,163,69507,USB food flash drive - banana,Each,7,32,15,224,33.6,140,257.6,7,0,11
202935,111993,0,0,84,1/21/2016,1/22/2016,143,62604,Animal with big feet slippers (Brown) L,Each,7,32,15,224,33.6,168,257.6,7,0,11
211580,111993,0,0,98,3/9/2016,3/10/2016,161,65347,Ogre battery-powered slippers (Green) S,Each,7,32,15,224,33.6,168,257.6,7,0,11
213773,112063,0,0,98,3/22/2016,3/23/2016,168,66027,Ogre battery-powered slippers (Green) S,Each,7,32,15,224,33.6,168,257.6,7,0,11
215795,108294,0,0,97,3/31/2016,4/1/2016,152,66644,Ogre battery-powered slippers (Green) M,Each,7,32,15,224,33.6,168,257.6,7,0,11
216706,112063,0,0,94,4/6/2016,4/7/2016,152,66934,Plush shark slippers (Gray) S,Each,7,32,15,224,33.6,168,257.6,7,0,11
224516,107623,0,0,100,5/13/2016,5/14/2016,170,69367,Dinosaur battery-powered slippers (Green) L,Each,7,32,15,224,33.6,168,257.6,7,0,11
199017,113033,0,0,206,1/2/2016,1/3/2016,161,61388,USB food flash drive - fortune cookie,Each,4,32,15,128,19.2,80,147.2,4,0,11
203650,107721,0,0,208,1/25/2016,1/26/2016,151,62831,USB food flash drive - donut,Each,4,32,15,128,19.2,80,147.2,4,0,11
206611,108137,0,0,95,2/12/2016,2/13/2016,161,63772,Ogre battery-powered slippers (Green) XL,Each,4,32,15,128,19.2,94,147.2,4,0,11
211420,112167,0,0,216,3/8/2016,3/9/2016,150,65295,USB food flash drive - sushi roll,Each,4,32,15,128,19.2,80,147.2,4,0,11
211759,112081,0,0,209,3/10/2016,3/11/2016,143,65403,USB food flash drive - cookie,Each,4,32,15,128,19.2,80,147.2,4,0,11
213937,109634,0,0,87,3/22/2016,3/23/2016,168,66075,Furry gorilla with big eyes slippers (Black) XL,Each,4,32,15,128,19.2,94,147.2,4,0,11
219389,112381,0,0,211,4/18/2016,4/19/2016,163,67770,USB food flash drive - banana,Each,4,32,15,128,19.2,80,147.2,4,0,11
221118,108770,0,0,83,4/27/2016,4/28/2016,165,68316,Animal with big feet slippers (Brown) XL,Each,4,32,15,128,19.2,94,147.2,4,0,11
223479,108294,0,0,214,5/7/2016,5/8/2016,165,69037,USB food flash drive - hot dog,Each,4,32,15,128,19.2,80,147.2,4,0,11
224396,72125,0,0,210,5/12/2016,5/13/2016,161,69330,USB food flash drive - chocolate bar,Each,4,32,15,128,19.2,80,147.2,4,0,11
210799,72709,0,0,100,3/3/2016,3/4/2016,158,65095,Dinosaur battery-powered slippers (Green) L,Each,4,32,15,128,19.2,96,147.2,4,0,11
211014,108881,0,0,90,3/5/2016,3/6/2016,150,65165,Furry gorilla with big eyes slippers (Black) S,Each,4,32,15,128,19.2,96,147.2,4,0,11
215792,108294,0,0,96,3/31/2016,4/1/2016,152,66644,Ogre battery-powered slippers (Green) L,Each,4,32,15,128,19.2,96,147.2,4,0,11
215969,112081,0,0,93,3/31/2016,4/1/2016,168,66699,Plush shark slippers (Gray) M,Each,4,32,15,128,19.2,96,147.2,4,0,11
219755,112063,0,0,100,4/20/2016,4/21/2016,170,67894,Dinosaur battery-powered slippers (Green) L,Each,4,32,15,128,19.2,96,147.2,4,0,11
199540,112081,0,0,213,1/5/2016,1/6/2016,129,61545,USB food flash drive - pizza slice,Each,3,32,15,96,14.4,60,110.4,3,0,11
202569,115533,0,0,209,1/19/2016,1/20/2016,155,62491,USB food flash drive - cookie,Each,3,32,15,96,14.4,60,110.4,3,0,11
205327,72125,0,0,214,2/3/2016,2/4/2016,158,63350,USB food flash drive - hot dog,Each,3,32,15,96,14.4,60,110.4,3,0,11
209372,72894,0,0,206,2/26/2016,2/27/2016,165,64651,USB food flash drive - fortune cookie,Each,3,32,15,96,14.4,60,110.4,3,0,11
215985,107623,0,0,214,3/31/2016,4/1/2016,170,66704,USB food flash drive - hot dog,Each,3,32,15,96,14.4,60,110.4,3,0,11
220614,72894,0,0,210,4/26/2016,4/27/2016,163,68163,USB food flash drive - chocolate bar,Each,3,32,15,96,14.4,60,110.4,3,0,11
223924,107721,0,0,91,5/11/2016,5/12/2016,161,69182,Plush shark slippers (Gray) XL,Each,3,32,15,96,14.4,70.5,110.4,3,0,11
224873,72709,0,0,206,5/14/2016,5/15/2016,165,69465,USB food flash drive - fortune cookie,Each,3,32,15,96,14.4,60,110.4,3,0,11
224887,72610,0,0,209,5/14/2016,5/15/2016,170,69470,USB food flash drive - cookie,Each,3,32,15,96,14.4,60,110.4,3,0,11
204302,72709,0,0,100,1/28/2016,1/29/2016,161,63037,Dinosaur battery-powered slippers (Green) L,Each,3,32,15,96,14.4,72,110.4,3,0,11
210513,72709,0,0,101,3/2/2016,3/3/2016,152,65007,Dinosaur battery-powered slippers (Green) M,Each,3,32,15,96,14.4,72,110.4,3,0,11
215605,72709,0,0,101,3/30/2016,3/31/2016,161,66589,Dinosaur battery-powered slippers (Green) M,Each,3,32,15,96,14.4,72,110.4,3,0,11
219547,72125,0,0,89,4/19/2016,4/20/2016,170,67824,Furry gorilla with big eyes slippers (Black) M,Each,3,32,15,96,14.4,72,110.4,3,0,11
226686,112167,0,0,98,5/24/2016,5/25/2016,171,70022,Ogre battery-powered slippers (Green) S,Each,3,32,15,96,14.4,72,110.4,3,0,11
203115,72761,0,0,208,1/22/2016,1/23/2016,152,62662,USB food flash drive - donut,Each,8,32,15,256,38.4,160,294.4,8,0,11
203158,107721,0,0,206,1/22/2016,1/23/2016,152,62674,USB food flash drive - fortune cookie,Each,8,32,15,256,38.4,160,294.4,8,0,11
203919,107558,0,0,216,1/26/2016,1/27/2016,129,62920,USB food flash drive - sushi roll,Each,8,32,15,256,38.4,160,294.4,8,0,11
204025,112063,0,0,83,1/27/2016,1/28/2016,150,62954,Animal with big feet slippers (Brown) XL,Each,8,32,15,256,38.4,188,294.4,8,0,11
206888,108770,0,0,211,2/13/2016,2/14/2016,19,63859,USB food flash drive - banana,Each,8,32,15,256,38.4,160,294.4,8,0,11
210627,107623,0,0,215,3/3/2016,3/4/2016,151,65046,USB food flash drive - hamburger,Each,8,32,15,256,38.4,160,294.4,8,0,11
215500,72125,0,0,214,3/30/2016,3/31/2016,165,66556,USB food flash drive - hot dog,Each,8,32,15,256,38.4,160,294.4,8,0,11
225311,107607,0,0,206,5/17/2016,5/18/2016,158,69598,USB food flash drive - fortune cookie,Each,8,32,15,256,38.4,160,294.4,8,0,11
226687,112167,0,0,213,5/24/2016,5/25/2016,171,70022,USB food flash drive - pizza slice,Each,8,32,15,256,38.4,160,294.4,8,0,11
200445,112229,0,0,85,1/7/2016,1/8/2016,158,61829,Animal with big feet slippers (Brown) M,Each,8,32,15,256,38.4,192,294.4,8,0,11
202728,107607,0,0,93,1/20/2016,1/21/2016,161,62539,Plush shark slippers (Gray) M,Each,8,32,15,256,38.4,192,294.4,8,0,11
208344,112081,0,0,96,2/23/2016,2/24/2016,143,64318,Ogre battery-powered slippers (Green) L,Each,8,32,15,256,38.4,192,294.4,8,0,11
